client_user_id,paid_at,Recency,Frequency,Monetary,category_Desain Grafis & Branding,category_Gaya Hidup,category_Konsultasi,category_Pemasaran & Periklanan,category_Penulisan & Penerjemahan,category_Unknown,"category_Video, Fotografi & Audio",category_Web & Pemrograman,Cluster
ko****ew,2023-11-29 14:32:00,368,1,1583908,1,0,0,0,0,0,0,0,1
kr******54,2024-02-14 19:09:00,291,1,303944,1,0,0,0,0,0,0,0,1
ks***********cs,2024-04-08 19:07:00,237,1,354690,0,0,0,0,0,1,0,0,3
ku********97,2024-10-22 05:19:00,41,1,100162,1,0,0,0,0,0,0,0,1
ku******ri,2024-08-15 19:29:00,108,1,151650,1,0,0,0,0,0,0,0,1
ku****di,2024-01-09 13:20:00,327,1,1278350,1,0,0,0,0,0,0,0,1
ku****ma,2024-09-25 20:21:00,67,3,300292,0,0,0,1,0,0,0,0,0
kw******an,2024-03-12 11:35:00,264,1,2528150,0,0,0,0,0,1,0,0,3
ky******di,2024-10-17 13:10:00,45,1,100089,0,0,0,1,0,0,0,0,0
la****************i_,2024-10-27 13:09:00,35,2,200178,0,0,0,1,0,0,0,0,0
la*************en,2024-09-24 09:35:00,68,5,1534744,1,0,0,0,1,1,0,0,3
la***********la,2024-05-17 15:11:00,198,1,556279,1,0,0,0,0,0,0,0,1
la**********a1,2024-05-17 16:42:00,198,1,567473,0,0,0,1,0,0,0,0,0
la**********ia,2024-02-05 17:44:00,300,1,1688809,0,0,0,0,0,1,0,0,3
la********74,2024-06-18 14:49:00,166,1,759015,1,0,0,0,0,0,0,0,1
la*******an,2024-09-09 16:38:00,83,1,100089,0,0,0,1,0,0,0,0,0
la*******js,2024-05-14 17:43:00,201,1,131211,0,0,0,0,0,1,0,0,3
la******16,2023-12-13 18:22:00,354,1,187131,1,0,0,0,0,0,0,0,1
la****uz,2024-10-14 11:07:00,48,1,353891,0,0,0,0,0,1,0,0,3
le*********na,2024-11-07 07:00:00,25,1,151712,0,0,1,0,0,0,0,0,2
le********no,2024-11-06 15:58:00,25,1,505500,0,0,0,0,0,1,0,0,3
le******10,2024-11-06 11:49:00,25,2,647142,0,0,0,1,0,1,0,0,0
le******18,2024-02-27 11:10:00,278,1,101404,0,0,0,0,1,0,0,0,2
le******35,2024-08-23 07:00:00,101,1,100139,0,0,0,1,0,0,0,0,0
le******64,2024-01-11 21:32:00,325,1,131737,0,0,0,1,0,0,0,0,0
le******el,2024-10-28 21:28:00,34,1,100089,0,0,0,1,0,0,0,0,0
le****23,2024-11-06 12:13:00,25,1,100089,0,0,0,1,0,0,0,0,0
le***28,2023-10-11 14:40:00,417,1,2577925,1,0,0,0,0,0,0,0,1
le***el,2024-10-06 11:32:00,56,2,606600,1,0,0,0,0,0,0,0,1
li****************an,2024-09-07 11:54:00,85,1,141540,0,0,0,1,0,0,0,0,0
li***********ti,2024-11-27 15:16:00,4,1,101161,1,0,0,0,0,0,0,0,1
li*********sh,2024-11-23 09:06:00,8,2,2426400,1,0,0,0,0,0,0,1,1
li********23,2024-01-10 10:52:00,326,1,317088,1,0,0,0,0,0,0,0,1
li*******a7,2024-10-03 13:54:00,59,1,100152,0,0,0,0,0,0,1,0,2
li*******ia,2024-07-03 07:45:00,151,1,100879,0,0,0,1,0,0,0,0,0
li******10,2024-10-24 12:10:00,38,1,303347,0,0,0,1,0,0,0,0,0
li******25,2024-01-16 13:19:00,320,1,180000,1,0,0,0,0,0,0,0,1
li******36,2024-02-01 16:58:00,304,1,354437,1,0,0,0,0,0,0,0,1
li******62,2023-12-22 13:18:00,345,1,2577261,1,0,0,0,0,0,0,0,1
li******98,2024-02-02 13:14:00,303,1,36285,0,0,0,1,0,0,0,0,0
li******at,2024-10-11 15:47:00,51,3,303530,0,0,0,1,0,0,0,0,0
li*****ja,2023-12-04 16:49:00,363,1,556336,1,0,0,0,0,0,0,0,1
li*****ri,2024-10-16 10:42:00,46,1,350000,1,0,0,0,0,0,0,0,1
li****80,2024-10-03 22:01:00,59,1,222452,0,0,1,0,0,0,0,0,2
li****di,2024-11-18 17:57:00,13,1,100000,0,0,0,1,0,0,0,0,0
li****ge,2024-08-25 09:35:00,98,1,100089,0,0,0,1,0,0,0,0,0
ll****ti,2024-04-23 23:28:00,222,1,567800,0,0,0,1,0,0,0,0,0
lo********id,2024-04-15 12:07:00,230,1,101644,1,0,0,0,0,0,0,0,1
lo******10,2024-08-12 07:00:00,112,1,1314356,0,0,0,0,0,1,0,0,3
lo******52,2024-04-18 15:16:00,227,2,132246,1,0,0,0,0,0,0,0,1
lo******58,2024-11-14 16:26:00,17,2,2446717,1,0,0,0,0,0,1,0,1
lo****ko,2024-09-29 12:41:00,63,1,100089,0,0,0,1,0,0,0,0,0
lp********ra,2024-11-06 09:52:00,25,3,460022,1,0,0,0,0,0,0,0,1
ls****ah,2024-03-25 14:28:00,251,1,100299,1,0,0,0,0,0,0,0,1
lu********sa,2024-08-26 15:46:00,97,1,101164,0,0,0,1,0,0,0,0,0
lu*******95,2024-11-09 10:04:00,22,1,100089,0,0,0,1,0,0,0,0,0
lu*******dm,2024-02-14 00:44:00,292,1,364714,0,0,0,1,0,0,0,0,0
lu******17,2024-02-26 16:03:00,279,1,506470,1,0,0,0,0,0,0,0,1
lu******64,2024-02-03 23:10:00,302,5,528972,0,0,0,0,0,1,1,0,3
lu****ox,2024-06-05 09:43:00,179,1,202635,1,0,0,0,0,0,0,0,1
ly*********st,2024-10-18 07:00:00,45,5,503781,1,0,0,0,0,1,0,0,3
ly******id,2024-06-19 11:33:00,165,1,289663,0,0,0,1,0,0,0,0,0
ly****23,2024-06-21 16:57:00,163,6,1054855,0,0,0,1,0,0,0,0,0
m.************do,2024-06-10 16:51:00,174,1,100436,0,0,0,1,0,0,0,0,0
m.******44,2024-02-16 11:53:00,289,1,1055669,1,0,0,0,0,0,0,0,1
m.******77,2024-05-27 15:26:00,188,2,201477,0,0,0,1,0,0,0,0,0
m.****ik,2024-01-31 08:49:00,305,1,20855,0,0,0,1,0,0,0,0,0
ma***************ng,2024-06-11 17:09:00,173,1,506156,0,0,0,0,0,0,1,0,2
ma**************yo,2024-06-25 11:29:00,159,2,2225169,0,0,0,0,0,1,0,0,3
ma************to,2024-10-02 18:06:00,60,1,251739,0,0,0,1,0,0,0,0,0
ma*********an,2024-08-21 07:00:00,103,1,2022065,1,0,0,0,0,0,0,0,1
ma*********ei,2024-09-20 12:42:00,72,2,1262739,1,0,0,0,0,1,0,0,3
ma*********gi,2024-09-27 10:52:00,65,2,1062356,1,0,0,0,0,0,0,0,1
ma*********wi,2024-05-14 21:34:00,201,1,303528,1,0,0,0,0,0,0,0,1
ma********30,2024-10-05 20:49:00,57,1,788580,1,0,0,0,0,0,0,0,1
ma********an,2024-11-21 21:28:00,10,1,176925,0,0,0,0,0,0,1,0,2
ma********ba,2024-02-24 11:22:00,281,2,202016,1,0,0,0,0,0,0,0,1
ma********el,2024-07-01 13:16:00,153,4,705220,0,0,0,1,0,0,0,0,0
ma********og,2024-05-22 10:47:00,193,1,303495,1,0,0,0,0,0,0,0,1
ma********ss,2024-10-13 15:12:00,49,1,101109,0,0,0,1,0,0,0,0,0
ma*******15,2024-11-13 10:52:00,18,1,606600,0,0,0,0,0,1,0,0,3
ma*******22,2024-05-15 16:31:00,200,2,201657,0,0,0,1,0,0,0,0,0
ma*******25,2024-10-14 13:45:00,48,1,100000,1,0,0,0,0,0,0,0,1
ma*******am,2024-07-03 14:34:00,151,2,254159,0,0,0,0,0,0,1,0,2
ma*******en,2024-10-19 10:02:00,43,2,200265,0,0,0,1,0,0,0,0,0
ma*******yu,2024-08-22 18:54:00,101,1,202200,0,0,0,0,0,0,1,0,2
ma******10,2023-11-12 08:49:00,385,1,212010,1,0,0,0,0,0,0,0,1
ma******17,2024-02-21 14:42:00,284,1,567712,0,0,0,1,0,0,0,0,0
ma******31,2023-12-03 17:40:00,364,1,102055,1,0,0,0,0,0,0,0,1
ma******33,2024-04-01 20:21:00,244,2,687377,0,0,0,1,0,1,0,0,3
ma******45,2023-10-18 17:10:00,410,1,253172,1,0,0,0,0,0,0,0,1
ma******54,2023-10-16 08:38:00,412,1,527778,1,0,0,0,0,0,0,0,1
ma******68,2023-10-17 16:00:00,411,1,1266527,0,0,0,0,0,1,0,0,3
ma******77,2024-03-05 21:42:00,271,1,100898,0,0,0,1,0,0,0,0,0
ma******80,2024-01-21 17:16:00,315,2,107027,0,0,0,0,0,1,0,0,3
ma******87,2024-01-06 14:02:00,330,1,105390,0,0,0,0,0,1,0,0,3
ma******93,2024-02-21 17:34:00,284,2,2466143,0,0,0,0,0,1,0,1,3
ma******da,2024-06-11 16:27:00,173,1,100297,0,0,0,1,0,0,0,0,0
ma******se,2024-08-10 07:00:00,114,2,200303,0,0,0,1,0,0,0,0,0
ma*****32,2024-10-17 12:07:00,45,1,100102,0,0,0,0,0,0,1,0,2
ma*****45,2024-08-29 11:54:00,94,1,100103,0,0,0,1,0,0,0,0,0
ma*****st,2024-04-29 10:19:00,216,1,289824,0,0,0,1,0,0,0,0,0
ma*****ta,2023-11-26 14:38:00,371,1,2577932,1,0,0,0,0,0,0,0,1
ma****am,2024-03-21 11:40:00,255,2,172531,0,0,0,1,0,1,0,0,3
ma****ch,2024-07-05 22:48:00,149,1,100804,1,0,0,0,0,0,0,0,1
ma****ip,2024-11-14 21:27:00,17,1,303300,1,0,0,0,0,0,0,0,1
ma****ki,2024-07-09 22:33:00,145,2,202575,0,0,0,0,1,0,0,0,2
ma****mu,2024-08-30 11:46:00,93,1,100089,0,0,0,1,0,0,0,0,0
ma****na,2024-10-13 22:52:00,49,1,171870,1,0,0,0,0,0,0,0,1
mc******24,2024-03-13 10:52:00,263,1,506496,1,0,0,0,0,0,0,0,1
md*****cq,2024-09-10 16:59:00,82,1,455034,0,0,0,1,0,0,0,0,0
me********01,2024-07-16 14:27:00,138,1,100132,1,0,0,0,0,0,0,0,1
me********is,2023-11-28 17:20:00,369,1,2527610,0,0,0,0,0,0,0,1,2
me********th,2024-05-02 08:19:00,213,1,100429,0,0,0,1,0,0,0,0,0
me******44,2023-11-26 17:13:00,371,1,365621,0,0,0,0,0,1,0,0,3
me******50,2024-02-18 13:40:00,287,1,100449,0,0,0,0,1,0,0,0,2
me******78,2023-12-15 10:28:00,352,2,526516,1,0,0,0,0,1,0,0,3
me******91,2024-01-16 17:33:00,320,1,527815,1,0,0,0,0,0,0,0,1
me******96,2024-02-18 20:14:00,287,1,1517242,1,0,0,0,0,0,0,0,1
me******sa,2024-10-03 14:21:00,59,1,657221,0,0,0,1,0,0,0,0,0
me*****23,2024-07-23 16:21:00,131,1,100089,0,0,0,0,1,0,0,0,2
me****14,2024-08-06 22:29:00,117,1,151650,1,0,0,0,0,0,0,0,1
me****27,2024-07-03 14:12:00,151,2,253240,0,0,0,0,0,0,1,0,2
mf***************al,2024-10-16 10:41:00,46,1,1599450,1,0,0,0,0,0,0,0,1
mf***in,2024-08-06 13:39:00,117,1,151650,0,0,0,0,0,0,1,0,2
mi************08,2024-10-31 09:50:00,31,1,101164,0,0,0,1,0,0,0,0,0
mi**********mo,2024-01-29 15:06:00,307,1,202771,0,0,0,0,0,1,0,0,3
mi*********an,2024-07-24 11:32:00,130,2,445562,1,0,0,1,0,0,0,0,0
mi*********no,2024-10-26 11:25:00,36,3,778470,0,0,0,1,0,0,0,0,0
mi********08,2024-09-05 08:14:00,87,1,404400,1,0,0,0,0,0,0,0,1
mi********79,2024-06-23 17:13:00,161,1,100679,0,0,0,1,0,0,0,0,0
mi********gm,2024-07-27 21:58:00,127,1,100089,1,0,0,0,0,0,0,0,1
mi********im,2024-11-19 16:53:00,12,1,1364882,1,0,0,0,0,0,0,0,1
mi*******45,2023-11-29 07:14:00,368,2,708464,0,0,0,1,0,0,0,0,0
mi******42,2023-10-09 07:47:00,419,2,470247,0,0,0,0,0,1,0,0,3
mi******61,2024-01-03 08:59:00,333,1,20930,0,0,0,0,0,1,0,0,3
mi******74,2023-12-20 13:54:00,347,1,527818,1,0,0,0,0,0,0,0,1
mi******83,2024-01-19 14:55:00,317,6,314002,0,0,0,1,0,1,0,0,3
mi*****dm,2024-05-14 16:54:00,201,1,100730,0,0,0,1,0,0,0,0,0
mi*****ew,2024-11-04 07:00:00,28,1,151698,0,0,1,0,0,0,0,0,2
mi****gs,2024-07-12 14:41:00,142,3,302907,0,0,0,1,0,0,0,0,0
mo*************n_,2024-09-04 08:30:00,88,2,200214,0,0,0,1,0,0,0,0,0
mo*******ng,2024-05-13 18:30:00,202,3,1149889,0,0,0,0,0,1,0,0,3
mo******01,2024-01-23 13:56:00,313,1,179839,1,0,0,0,0,0,0,0,1
mo******35,2024-01-22 20:59:00,314,1,657456,1,0,0,0,0,0,0,0,1
mo******36,2023-11-22 14:39:00,375,1,1419582,1,0,0,0,0,0,0,0,1
mo******64,2024-01-20 15:56:00,316,1,528569,1,0,0,0,0,0,0,0,1
mo******66,2024-02-03 19:11:00,302,1,152364,1,0,0,0,0,0,0,0,1
mo*****as,2024-02-15 16:54:00,290,1,506383,1,0,0,0,0,0,0,0,1
mo*****ni,2024-06-25 20:11:00,159,1,202489,0,0,0,1,0,0,0,0,0
mo*****om,2023-11-18 19:49:00,379,1,180276,1,0,0,0,0,0,0,0,1
mr******06,2023-12-06 12:56:00,361,1,292729,0,0,0,0,0,1,0,0,3
mr******10,2024-01-07 10:49:00,329,1,21174,0,0,0,1,0,0,0,0,0
mr******23,2023-12-19 11:06:00,348,1,208962,0,0,0,0,0,1,0,0,3
mr*****ni,2024-11-14 14:44:00,17,1,403389,0,0,0,1,0,0,0,0,0
mr***sh,2023-10-24 10:03:00,404,1,2577496,1,0,0,0,0,0,0,0,1
mt***********07,2024-07-03 09:43:00,151,1,160874,0,0,0,1,0,0,0,0,0
mu**************ia,2024-02-02 14:29:00,303,2,1029565,0,0,0,0,0,1,0,0,3
mu**********ie,2024-11-29 17:43:00,2,2,1516537,1,0,0,0,0,0,0,0,1
mu**********ng,2024-10-13 14:12:00,49,1,202217,0,0,0,0,0,0,0,1,2
mu******01,2023-11-08 14:48:00,389,1,835727,0,0,0,0,0,1,0,0,3
mu******15,2023-11-27 10:34:00,370,1,30925,0,0,0,1,0,0,0,0,0
mu******52,2023-10-11 14:17:00,417,1,200813,1,0,0,0,0,0,0,0,1
mu******64,2023-11-01 14:40:00,396,1,131165,0,0,0,0,0,1,0,0,3
mu*****i_,2024-04-05 14:14:00,240,3,2594061,1,0,0,0,0,1,0,0,3
mu****56,2024-10-26 13:21:00,36,1,202200,0,0,0,1,0,0,0,0,0
mu****ox,2023-11-06 16:03:00,391,1,522307,0,0,0,0,0,1,0,0,3
mu***ee,2024-06-25 13:07:00,159,2,405761,1,0,0,0,0,0,0,0,1
my******ic,2024-04-15 06:14:00,231,1,100346,0,0,0,1,0,0,0,0,0
na************79,2024-11-02 13:15:00,29,1,505500,1,0,0,0,0,0,0,0,1
na*********ih,2024-03-20 09:35:00,256,1,354055,0,0,0,0,0,1,0,0,3
na*********ng,2024-05-16 17:18:00,199,2,1113266,1,0,0,0,0,1,0,0,3
na********ka,2024-08-12 07:00:00,112,1,100148,0,0,0,1,0,0,0,0,0
na********sa,2024-08-27 22:09:00,96,1,303300,1,0,0,0,0,0,0,0,1
na******28,2023-12-28 13:31:00,339,1,157444,0,0,0,0,0,1,0,0,3
na******50,2024-10-13 17:00:00,49,3,658628,1,0,0,0,0,0,0,0,1
na******58,2024-02-05 09:50:00,300,1,21135,0,0,0,0,1,0,0,0,2
na******66,2024-01-11 20:36:00,325,1,132038,0,0,0,1,0,0,0,0,0
na******70,2023-10-04 08:30:00,424,1,1305821,0,0,0,0,0,1,0,0,3
na******82,2024-02-28 15:59:00,277,5,639901,0,0,0,0,0,1,0,0,3
na******91,2024-11-29 14:26:00,2,1,647040,0,0,0,1,0,0,0,0,0
na******ay,2024-11-25 16:39:00,6,1,100089,0,0,0,1,0,0,0,0,0
na******er,2023-10-31 10:41:00,397,1,1149208,0,0,0,0,0,1,0,0,3
na******ma,2024-10-04 14:09:00,58,2,618772,0,0,0,0,0,0,1,0,2
na******wa,2024-10-02 22:20:00,60,2,251836,1,0,0,0,0,0,1,0,1
na*****02,2024-10-23 15:49:00,39,1,1364944,0,0,0,0,0,1,0,0,3
na*****88,2024-06-11 13:44:00,173,1,100513,0,0,0,1,0,0,0,0,0
na*****dl,2024-10-11 16:06:00,51,2,465087,1,0,0,0,0,0,0,0,1
na****id,2024-01-10 09:24:00,326,2,627588,0,0,0,0,0,1,0,0,3
na****te,2024-07-03 01:27:00,152,2,857697,0,0,0,1,0,0,0,0,0
na**ai,2023-12-19 11:18:00,348,2,631010,1,0,0,0,0,1,0,0,3
nd*******ka,2024-10-30 11:03:00,32,1,232530,1,0,0,0,0,0,0,0,1
nd*****19,2024-11-11 13:42:00,20,3,808800,0,0,1,0,0,0,0,0,2
nd*****il,2024-10-02 07:00:00,61,1,101140,0,0,0,1,0,0,0,0,0
ne***************7_,2024-11-15 17:28:00,16,1,100180,0,0,0,1,0,0,0,0,0
ne*******ka,2024-11-21 13:59:00,10,1,100005,1,0,0,0,0,0,0,0,1
ne******37,2024-01-19 13:57:00,317,1,2577685,1,0,0,0,0,0,0,0,1
ne**ne,2024-10-16 09:10:00,46,1,262860,1,0,0,0,0,0,0,0,1
ng*****ja,2024-10-17 09:02:00,45,1,505571,1,0,0,0,0,0,0,0,1
ni*******23,2023-11-21 17:09:00,376,1,156909,0,0,0,0,0,1,0,0,3
ni*******ya,2024-11-25 15:35:00,6,2,505500,0,0,0,0,0,1,0,1,3
ni******42,2023-10-16 08:57:00,412,1,101656,1,0,0,0,0,0,0,0,1
ni******43,2023-10-13 13:45:00,415,1,639284,1,0,0,0,0,0,0,0,1
ni******83,2024-01-03 11:45:00,333,1,179604,1,0,0,0,0,0,0,0,1
ni*****17,2024-09-27 15:31:00,65,3,1844198,0,0,0,0,0,0,0,1,2
ni*****aa,2023-11-18 16:28:00,379,1,61320,1,0,0,0,0,0,0,0,1
ni****yy,2023-10-25 14:54:00,403,1,522324,0,0,0,0,0,1,0,0,3
ni*di,2023-10-17 16:32:00,411,1,470580,0,0,0,0,0,1,0,0,3
no************ts,2024-09-13 13:53:00,79,1,100089,0,0,0,1,0,0,0,0,0
no***********ma,2024-08-27 13:56:00,96,3,1771890,1,0,0,0,0,1,0,0,3
no*********a9,2024-05-20 19:37:00,195,1,101083,0,0,0,1,0,0,0,0,0
no*******22,2024-10-30 17:37:00,32,1,100089,0,0,0,1,0,0,0,0,0
no*******k7,2024-04-04 15:30:00,241,1,1011381,1,0,0,0,0,0,0,0,1
no******28,2023-10-12 17:13:00,416,1,1563510,0,0,0,0,0,1,0,0,3
no******31,2024-03-09 21:03:00,267,2,1287247,1,0,0,0,0,0,1,0,1
no*****28,2024-11-14 18:10:00,17,1,394290,0,0,0,1,0,0,0,0,0
nq********ia,2024-06-28 08:28:00,156,1,633519,0,0,0,1,0,0,0,0,0
nt*****21,2024-10-21 14:48:00,41,1,100089,0,0,0,0,0,0,1,0,2
nu***********to,2024-05-29 11:01:00,186,1,758456,1,0,0,0,0,0,0,0,1
nu*********pa,2024-06-14 13:44:00,170,5,1217233,1,0,0,1,0,0,0,0,1
nu*********sa,2024-03-12 19:22:00,264,2,366439,0,0,0,0,0,1,0,0,3
nu******23,2024-02-21 15:09:00,284,2,451252,1,0,0,0,0,0,0,0,1
nu******24,2023-12-26 14:33:00,341,1,303510,0,0,0,1,0,0,0,0,0
nu******69,2024-10-18 15:01:00,44,1,100153,0,0,0,1,0,0,0,0,0
nu******79,2024-01-31 10:56:00,305,1,86468,0,0,0,1,0,0,0,0,0
nu******99,2024-04-09 13:18:00,236,1,303876,0,0,0,0,0,1,0,0,3
nu******ah,2024-10-14 02:21:00,49,1,1819881,1,0,0,0,0,0,0,0,1
nu******eh,2024-09-04 07:00:00,89,2,312419,0,0,0,1,0,0,0,0,0
nu******id,2024-09-03 15:17:00,89,1,171870,1,0,0,0,0,0,0,0,1
nu****ce,2024-09-11 12:47:00,81,1,151654,0,0,0,1,0,0,0,0,0
nu***oy,2024-11-09 13:33:00,22,1,101100,0,0,0,0,0,1,0,0,3
nv****nh,2024-10-16 10:41:00,46,1,657232,0,0,0,1,0,0,0,0,0
nz*****ra,2024-11-20 18:10:00,11,1,100089,0,0,0,1,0,0,0,0,0
od******30,2023-11-02 10:56:00,395,3,1738448,1,0,0,0,0,1,0,0,3
od******in,2024-07-12 15:26:00,142,1,100463,0,0,0,1,0,0,0,0,0
of******15,2024-02-29 11:18:00,276,1,666247,1,0,0,0,0,0,0,0,1
ok*****as,2024-11-06 12:43:00,25,3,1225678,0,0,0,0,0,1,0,0,3
ok****ce,2024-09-04 12:58:00,88,2,202288,0,0,0,0,1,0,0,0,2
ol*******ya,2024-08-28 19:25:00,95,1,303330,1,0,0,0,0,0,0,0,1
om********ta,2024-05-27 19:41:00,188,2,201144,0,0,0,1,0,0,0,0,0
om*****ti,2024-03-09 14:24:00,267,1,2389229,1,0,0,0,0,0,0,0,1
om****ur,2024-10-12 09:55:00,50,1,505500,0,0,0,1,0,0,0,0,0
on*****34,2024-09-07 16:49:00,85,1,252750,1,0,0,0,0,0,0,0,1
op******na,2024-05-11 14:17:00,204,2,201300,0,0,0,1,0,0,0,0,0
or******87,2023-11-12 13:22:00,385,1,1428288,0,0,0,0,0,1,0,0,3
os*****12,2024-10-23 20:23:00,39,1,100181,0,0,0,1,0,0,0,0,0
os****8s,2024-10-07 16:33:00,55,3,504499,1,0,0,0,1,0,0,0,1
ot******27,2024-07-15 13:53:00,139,1,252780,1,0,0,0,0,0,0,0,1
ot******46,2023-10-14 01:37:00,415,1,2577306,1,0,0,0,0,0,0,0,1
ou****re,2023-11-07 16:52:00,390,1,523091,0,0,0,0,0,1,0,0,3
oy********ia,2024-03-13 13:43:00,263,2,2031998,0,0,0,1,0,1,0,0,3
oy**ks,2023-11-09 09:31:00,388,1,101774,0,0,0,0,0,0,1,0,2
pa************55,2024-05-20 19:36:00,195,1,100694,0,0,0,1,0,0,0,0,0
pa***********ra,2024-11-08 12:38:00,23,1,151650,0,0,1,0,0,0,0,0,2
pa*********au,2023-12-27 12:14:00,340,1,522963,0,0,0,0,0,1,0,0,3
pa*********ur,2024-10-05 09:31:00,57,1,707700,0,0,0,1,0,0,0,0,0
pa********an,2024-06-18 17:43:00,166,1,707848,0,0,0,0,0,1,0,0,3
pa********rk,2024-10-07 11:38:00,55,1,289160,0,0,0,1,0,0,0,0,0
pa******44,2024-01-26 13:39:00,310,1,658105,0,0,0,1,0,0,0,0,0
pa******51,2024-09-25 11:52:00,67,1,1582966,1,0,0,0,0,0,0,0,1
pa******60,2024-09-30 20:54:00,62,1,201192,0,0,0,1,0,0,0,0,0
pa******65,2023-10-19 13:07:00,409,1,222315,1,0,0,0,0,0,0,0,1
pa******wa,2024-10-10 18:51:00,52,1,101100,1,0,0,0,0,0,0,0,1
pa*****an,2024-03-05 14:14:00,271,1,101743,1,0,0,0,0,0,0,0,1
pa****23,2024-07-05 14:33:00,149,2,202313,0,0,0,1,0,0,1,0,0
pa****id,2024-10-19 18:53:00,43,1,275000,0,0,0,0,0,0,1,0,2
pe**********ah,2024-11-29 13:30:00,2,1,1277569,1,0,0,0,0,0,0,0,1
pe*********od,2024-03-14 08:09:00,262,2,857103,0,0,0,1,0,0,0,0,0
pe********de,2024-07-17 10:40:00,137,1,303300,1,0,0,0,0,0,0,0,1
pe******45,2024-02-14 19:11:00,291,4,1674855,1,0,0,0,0,1,0,0,3
pe******85,2024-02-28 10:24:00,277,1,1668444,0,0,0,0,0,1,0,0,3
pe******ta,2024-10-24 21:39:00,38,3,300267,0,0,0,1,0,0,0,0,0
ph****su,2024-11-25 13:30:00,6,1,252750,1,0,0,0,0,0,0,0,1
pi****12,2024-09-14 11:56:00,78,2,422624,0,0,0,0,0,0,0,1,2
pl**************ya,2024-06-14 11:26:00,170,1,101073,1,0,0,0,0,0,0,0,1
pl*********09,2024-06-18 11:57:00,166,1,1415948,1,0,0,0,0,0,0,0,1
po*********li,2024-03-12 13:49:00,264,1,526488,1,0,0,0,0,0,0,0,1
po*******ce,2024-07-14 23:31:00,140,2,132949,0,0,1,0,0,0,0,0,2
po******92,2023-11-17 16:36:00,380,1,354555,0,0,0,1,0,0,0,0,0
po**an,2024-10-01 13:32:00,61,1,100167,0,0,0,0,1,0,0,0,2
pp*****pp,2024-10-12 18:51:00,50,1,192174,0,0,0,1,0,0,0,0,0
pp**2a,2024-09-18 15:27:00,74,1,1663428,1,0,0,0,0,0,0,0,1
pr***********el,2024-10-15 20:36:00,47,1,2022046,0,0,0,1,0,0,0,0,0
pr*********an,2024-03-29 13:06:00,247,1,100573,0,0,0,1,0,0,0,0,0
pr*********el,2024-08-28 13:48:00,95,1,289146,0,0,0,1,0,0,0,0,0
pr*********so,2024-06-14 14:44:00,170,1,100254,0,0,0,1,0,0,0,0,0
pr********an,2023-11-22 12:06:00,375,1,523048,0,0,0,0,0,1,0,0,3
pr********ro,2024-06-21 15:23:00,163,1,100915,0,0,0,1,0,0,0,0,0
pr********ta,2023-12-18 12:30:00,349,1,243512,0,0,0,0,1,0,0,0,2
pr******49,2024-01-17 12:01:00,319,2,1278334,1,0,0,0,0,0,0,0,1
pr******at,2024-11-05 14:41:00,26,2,1294156,0,0,0,1,0,0,0,0,0
pr******md,2023-11-23 18:54:00,374,2,505425,1,0,0,0,0,0,0,0,1
pr*****an,2024-06-10 08:30:00,174,2,375181,1,0,0,0,0,0,0,0,1
pr****20,2024-06-24 16:38:00,160,1,100648,0,0,0,1,0,0,0,0,0
pr****mj,2024-11-13 15:23:00,18,2,201189,0,0,1,0,0,0,0,0,2
ps******29,2023-11-22 13:40:00,375,4,2597704,0,0,0,0,0,1,0,1,3
pt******69,2024-03-16 20:42:00,260,2,900642,0,0,0,0,1,1,0,0,3
pt****na,2024-11-18 10:07:00,13,4,643590,0,0,0,1,0,0,1,0,0
pu********54,2024-09-28 15:02:00,64,2,303300,0,0,1,0,0,0,0,0,2
pu*******aa,2024-10-18 14:29:00,44,1,171870,1,0,0,0,0,0,0,0,1
pu******46,2023-11-15 09:57:00,382,1,528623,1,0,0,0,0,0,0,0,1
pu*****03,2024-10-07 13:05:00,55,1,556125,1,0,0,0,0,0,0,0,1
pu**ey,2024-03-26 20:20:00,250,1,1011254,1,0,0,0,0,0,0,0,1
qt****df,2024-11-25 17:16:00,6,2,200257,0,0,0,1,0,0,0,0,0
qu*ry,2024-02-27 16:37:00,278,1,1051279,1,0,0,0,0,0,0,0,1
ra*************11,2024-09-14 15:19:00,78,1,505582,0,0,0,1,0,0,0,0,0
ra*************ia,2024-05-28 15:54:00,187,1,657919,1,0,0,0,0,0,0,0,1
ra**********mo,2024-09-06 10:46:00,86,1,151650,1,0,0,0,0,0,0,0,1
ra********35,2024-11-11 17:17:00,20,2,201183,1,0,0,0,1,0,0,0,1
ra********an,2024-07-29 19:50:00,125,1,100105,0,0,0,1,0,0,0,0,0
ra********ni,2024-11-12 19:30:00,19,1,100093,0,0,0,1,0,0,0,0,0
ra*******29,2024-10-18 14:18:00,44,1,100146,0,0,0,1,0,0,0,0,0
ra*******ia,2024-11-29 11:23:00,2,1,505500,1,0,0,0,0,0,0,0,1
ra*******nt,2024-07-13 14:07:00,141,1,1213200,0,0,0,0,0,1,0,0,3
ra*******ra,2024-11-29 10:59:00,2,1,100089,0,0,0,1,0,0,0,0,0
ra******00,2024-02-16 21:21:00,289,1,506421,0,0,0,0,0,1,0,0,3
ra******01,2024-05-24 11:54:00,191,1,101970,0,0,0,0,0,0,0,1,2
ra******08,2024-11-15 17:06:00,16,1,101195,0,0,0,1,0,0,0,0,0
